# GPU cost table — generated by gpu_cost_sweep
# To regenerate, see instructions in scheduled_megakernel_test.rs
kernel,M,N,K,cost_us
cutlass_64x128_s4,4096,14336,4096,6934.3
cutlass_64x128_s3,4096,14336,4096,6791.4
cutlass_128x64_s4,4096,14336,4096,6939.1
cutlass_128x64_s3,4096,14336,4096,6801.5
cutlass_128x128_s4,4096,14336,4096,5821.8
cutlass_128x128_s3,4096,14336,4096,5856.8
cutlass_128x256_s3,4096,14336,4096,5553.6
cutlass_256x64_s4,4096,14336,4096,6550.5
cutlass_256x64_s3,4096,14336,4096,6310.2
cublas,1,4096,11008,352.1
cutlass_32x64_s4,1,4096,11008,392.2
cutlass_32x64_s3,1,4096,11008,395.7
cutlass_32x128_s4,1,4096,11008,392.3
cutlass_32x128_s3,1,4096,11008,398.9
cutlass_32x256_s3,1,4096,11008,404.3
cutlass_64x64_s4,1,4096,11008,390.7
cutlass_64x64_s3,1,4096,11008,395.2
cutlass_64x128_s4,1,4096,11008,392.0
cutlass_64x128_s3,1,4096,11008,399.2
cutlass_128x64_s4,1,4096,11008,395.1
cutlass_128x64_s3,1,4096,11008,399.4
cutlass_128x128_s4,1,4096,11008,398.4
cutlass_128x128_s3,1,4096,11008,403.7
cutlass_128x256_s3,1,4096,11008,412.8
cutlass_256x64_s4,1,4096,11008,548.5
cutlass_256x64_s3,1,4096,11008,549.8
cutlass_gemv,1,4096,11008,360.3
cublas,2,4096,11008,361.1
cutlass_32x64_s4,2,4096,11008,389.8
cutlass_32x64_s3,2,4096,11008,395.7
cutlass_32x128_s4,2,4096,11008,391.4
cutlass_32x128_s3,2,4096,11008,399.8
cutlass_32x256_s3,2,4096,11008,403.9
cutlass_64x64_s4,2,4096,11008,390.0
cutlass_64x64_s3,2,4096,11008,396.2
cutlass_64x128_s4,2,4096,11008,391.7
cutlass_64x128_s3,2,4096,11008,400.7
cutlass_128x64_s4,2,4096,11008,394.3
cutlass_128x64_s3,2,4096,11008,400.6
cutlass_128x128_s4,2,4096,11008,399.1
cutlass_128x128_s3,2,4096,11008,405.9
cutlass_128x256_s3,2,4096,11008,436.9
cutlass_256x64_s4,2,4096,11008,561.5
cutlass_256x64_s3,2,4096,11008,557.4
cublas,4,4096,11008,361.7
cutlass_32x64_s4,4,4096,11008,391.6
cutlass_32x64_s3,4,4096,11008,396.2
cutlass_32x128_s4,4,4096,11008,393.5
cutlass_32x128_s3,4,4096,11008,400.3
cutlass_32x256_s3,4,4096,11008,405.6
cutlass_64x64_s4,4,4096,11008,391.8
cutlass_64x64_s3,4,4096,11008,396.3
cutlass_64x128_s4,4,4096,11008,393.3
cutlass_64x128_s3,4,4096,11008,400.7
cutlass_128x64_s4,4,4096,11008,397.1
cutlass_128x64_s3,4,4096,11008,401.0
cutlass_128x128_s4,4,4096,11008,399.4
cutlass_128x128_s3,4,4096,11008,404.7
cutlass_128x256_s3,4,4096,11008,419.1
cutlass_256x64_s4,4,4096,11008,555.0
cutlass_256x64_s3,4,4096,11008,554.4
cublas,8,4096,11008,362.6
cutlass_32x64_s4,8,4096,11008,391.9
cutlass_32x64_s3,8,4096,11008,396.8
cutlass_32x128_s4,8,4096,11008,393.3
cutlass_32x128_s3,8,4096,11008,401.1
cutlass_32x256_s3,8,4096,11008,405.4
cutlass_64x64_s4,8,4096,11008,392.0
cutlass_64x64_s3,8,4096,11008,397.3
cutlass_64x128_s4,8,4096,11008,393.4
cutlass_64x128_s3,8,4096,11008,402.5
cutlass_128x64_s4,8,4096,11008,397.0
cutlass_128x64_s3,8,4096,11008,401.2
cutlass_128x128_s4,8,4096,11008,400.1
cutlass_128x128_s3,8,4096,11008,405.7
cutlass_128x256_s3,8,4096,11008,420.1
cutlass_256x64_s4,8,4096,11008,558.9
cutlass_256x64_s3,8,4096,11008,559.0
cublas,16,4096,11008,365.2
cutlass_32x64_s4,16,4096,11008,394.6
cutlass_32x64_s3,16,4096,11008,399.1
cutlass_32x128_s4,16,4096,11008,395.6
cutlass_32x128_s3,16,4096,11008,403.0
cutlass_32x256_s3,16,4096,11008,408.3
cutlass_64x64_s4,16,4096,11008,394.7
cutlass_64x64_s3,16,4096,11008,399.0
cutlass_64x128_s4,16,4096,11008,396.2
cutlass_64x128_s3,16,4096,11008,404.3
cutlass_128x64_s4,16,4096,11008,401.6
cutlass_128x64_s3,16,4096,11008,405.5
cutlass_128x128_s4,16,4096,11008,403.4
cutlass_128x128_s3,16,4096,11008,408.9
cutlass_128x256_s3,16,4096,11008,441.8
cutlass_256x64_s4,16,4096,11008,565.6
cutlass_256x64_s3,16,4096,11008,562.5
cublas,32,4096,11008,396.1
cutlass_32x64_s4,32,4096,11008,397.2
cutlass_32x64_s3,32,4096,11008,401.4
cutlass_32x128_s4,32,4096,11008,398.0
cutlass_32x128_s3,32,4096,11008,405.3
cutlass_32x256_s3,32,4096,11008,409.5
cutlass_64x64_s4,32,4096,11008,397.6
cutlass_64x64_s3,32,4096,11008,401.8
cutlass_64x128_s4,32,4096,11008,398.1
cutlass_64x128_s3,32,4096,11008,406.3
cutlass_128x64_s4,32,4096,11008,404.0
cutlass_128x64_s3,32,4096,11008,405.7
cutlass_128x128_s4,32,4096,11008,404.3
cutlass_128x128_s3,32,4096,11008,410.4
cutlass_128x256_s3,32,4096,11008,424.4
cutlass_256x64_s4,32,4096,11008,563.7
cutlass_256x64_s3,32,4096,11008,562.2
cublas,64,4096,11008,403.2
cutlass_32x64_s4,64,4096,11008,405.0
cutlass_32x64_s3,64,4096,11008,407.4
cutlass_32x128_s4,64,4096,11008,412.0
cutlass_32x128_s3,64,4096,11008,410.1
cutlass_32x256_s3,64,4096,11008,414.7
cutlass_64x64_s4,64,4096,11008,406.3
cutlass_64x64_s3,64,4096,11008,409.9
cutlass_64x128_s4,64,4096,11008,404.7
cutlass_64x128_s3,64,4096,11008,411.2
cutlass_128x64_s4,64,4096,11008,412.1
cutlass_128x64_s3,64,4096,11008,413.3
cutlass_128x128_s4,64,4096,11008,410.5
cutlass_128x128_s3,64,4096,11008,415.5
cutlass_128x256_s3,64,4096,11008,451.9
cutlass_256x64_s4,64,4096,11008,578.9
cutlass_256x64_s3,64,4096,11008,578.7
cublas,128,4096,11008,418.1
cutlass_32x64_s4,128,4096,11008,485.3
cutlass_32x64_s3,128,4096,11008,418.4
cutlass_32x128_s4,128,4096,11008,542.6
cutlass_32x128_s3,128,4096,11008,436.8
cutlass_32x256_s3,128,4096,11008,572.7
cutlass_64x64_s4,128,4096,11008,442.3
cutlass_64x64_s3,128,4096,11008,421.5
cutlass_64x128_s4,128,4096,11008,454.2
cutlass_64x128_s3,128,4096,11008,427.0
cutlass_128x64_s4,128,4096,11008,456.6
cutlass_128x64_s3,128,4096,11008,426.0
cutlass_128x128_s4,128,4096,11008,419.0
cutlass_128x128_s3,128,4096,11008,428.2
cutlass_128x256_s3,128,4096,11008,445.6
cutlass_256x64_s4,128,4096,11008,582.6
cutlass_256x64_s3,128,4096,11008,586.8
cublas,256,4096,11008,453.6
cutlass_32x64_s4,256,4096,11008,707.7
cutlass_32x64_s3,256,4096,11008,757.9
cutlass_32x128_s4,256,4096,11008,700.3
cutlass_32x128_s3,256,4096,11008,681.3
cutlass_32x256_s3,256,4096,11008,678.9
cutlass_64x64_s4,256,4096,11008,479.1
cutlass_64x64_s3,256,4096,11008,665.5
cutlass_64x128_s4,256,4096,11008,530.9
cutlass_64x128_s3,256,4096,11008,565.8
cutlass_128x64_s4,256,4096,11008,518.5
cutlass_128x64_s3,256,4096,11008,557.8
cutlass_128x128_s4,256,4096,11008,631.9
cutlass_128x128_s3,256,4096,11008,614.8
cutlass_128x256_s3,256,4096,11008,460.1
cutlass_256x64_s4,256,4096,11008,617.7
cutlass_256x64_s3,256,4096,11008,619.4
cublas,512,4096,11008,600.1
cutlass_32x64_s4,512,4096,11008,1334.5
cutlass_32x64_s3,512,4096,11008,1378.7
cutlass_32x128_s4,512,4096,11008,1144.5
cutlass_32x128_s3,512,4096,11008,1102.6
cutlass_32x256_s3,512,4096,11008,1051.8
cutlass_64x64_s4,512,4096,11008,922.5
cutlass_64x64_s3,512,4096,11008,1099.1
cutlass_64x128_s4,512,4096,11008,757.4
cutlass_64x128_s3,512,4096,11008,876.2
cutlass_128x64_s4,512,4096,11008,782.9
cutlass_128x64_s3,512,4096,11008,871.0
cutlass_128x128_s4,512,4096,11008,781.1
cutlass_128x128_s3,512,4096,11008,784.5
cutlass_128x256_s3,512,4096,11008,946.4
cutlass_256x64_s4,512,4096,11008,738.5
cutlass_256x64_s3,512,4096,11008,785.8
cublas,1024,4096,11008,1183.5
cutlass_32x64_s4,1024,4096,11008,2503.9
cutlass_32x64_s3,1024,4096,11008,2512.6
cutlass_32x128_s4,1024,4096,11008,2128.0
cutlass_32x128_s3,1024,4096,11008,2116.4
cutlass_32x256_s3,1024,4096,11008,1964.6
cutlass_64x64_s4,1024,4096,11008,1854.7
cutlass_64x64_s3,1024,4096,11008,1801.3
cutlass_64x128_s4,1024,4096,11008,1409.9
cutlass_64x128_s3,1024,4096,11008,1421.0
cutlass_128x64_s4,1024,4096,11008,1423.9
cutlass_128x64_s3,1024,4096,11008,1412.4
cutlass_128x128_s4,1024,4096,11008,1299.9
cutlass_128x128_s3,1024,4096,11008,1261.1
cutlass_128x256_s3,1024,4096,11008,1421.5
cutlass_256x64_s4,1024,4096,11008,1366.4
cutlass_256x64_s3,1024,4096,11008,1379.0
cublas,2048,4096,11008,2399.3
cutlass_32x64_s4,2048,4096,11008,5193.7
cutlass_32x64_s3,2048,4096,11008,5312.7
cutlass_32x128_s4,2048,4096,11008,4715.3
cutlass_32x128_s3,2048,4096,11008,4574.3
cutlass_32x256_s3,2048,4096,11008,4465.7
cutlass_64x64_s4,2048,4096,11008,3752.1
cutlass_64x64_s3,2048,4096,11008,3879.6
cutlass_64x128_s4,2048,4096,11008,3113.7
cutlass_64x128_s3,2048,4096,11008,3062.7
cutlass_128x64_s4,2048,4096,11008,2995.6
cutlass_128x64_s3,2048,4096,11008,2942.7
cutlass_128x128_s4,2048,4096,11008,2763.7
cutlass_128x128_s3,2048,4096,11008,2768.1
cutlass_128x256_s3,2048,4096,11008,2541.6
cutlass_256x64_s4,2048,4096,11008,2947.6
cutlass_256x64_s3,2048,4096,11008,2917.4
cublas,4096,4096,11008,4618.6
cutlass_32x64_s4,4096,4096,11008,14656.9
cutlass_32x64_s3,4096,4096,11008,14077.7
cutlass_32x128_s4,4096,4096,11008,13553.4
cutlass_32x128_s3,4096,4096,11008,11300.4
cutlass_32x256_s3,4096,4096,11008,9232.1
cutlass_64x64_s4,4096,4096,11008,22347.5
cutlass_64x64_s3,4096,4096,11008,10332.1
cutlass_64x128_s4,4096,4096,11008,12398.5
cutlass_64x128_s3,4096,4096,11008,8066.3
cutlass_128x64_s4,4096,4096,11008,13723.8
cutlass_128x64_s3,4096,4096,11008,7969.3
cutlass_128x128_s4,4096,4096,11008,7828.2
cutlass_128x128_s3,4096,4096,11008,7973.8
cutlass_128x256_s3,4096,4096,11008,5111.3
cutlass_256x64_s4,4096,4096,11008,7767.1
cutlass_256x64_s3,4096,4096,11008,7924.7
cublas,1,4096,14336,454.6
cutlass_32x64_s4,1,4096,14336,509.3
cutlass_32x64_s3,1,4096,14336,517.9
cutlass_32x128_s4,1,4096,14336,512.0
cutlass_32x128_s3,1,4096,14336,518.3
cutlass_32x256_s3,1,4096,14336,521.2
cutlass_64x64_s4,1,4096,14336,508.0
cutlass_64x64_s3,1,4096,14336,517.1
cutlass_64x128_s4,1,4096,14336,512.1
cutlass_64x128_s3,1,4096,14336,519.5
cutlass_128x64_s4,1,4096,14336,515.3
cutlass_128x64_s3,1,4096,14336,523.8
cutlass_128x128_s4,1,4096,14336,520.1
cutlass_128x128_s3,1,4096,14336,523.3
cutlass_128x256_s3,1,4096,14336,535.0
cutlass_256x64_s4,1,4096,14336,721.1
cutlass_256x64_s3,1,4096,14336,719.8
cutlass_gemv,1,4096,14336,468.7
cublas,2,4096,14336,468.7
cutlass_32x64_s4,2,4096,14336,506.0
cutlass_32x64_s3,2,4096,14336,515.8
cutlass_32x128_s4,2,4096,14336,508.8
cutlass_32x128_s3,2,4096,14336,518.6
cutlass_32x256_s3,2,4096,14336,521.4
cutlass_64x64_s4,2,4096,14336,506.7
cutlass_64x64_s3,2,4096,14336,515.8
cutlass_64x128_s4,2,4096,14336,509.2
cutlass_64x128_s3,2,4096,14336,519.5
cutlass_128x64_s4,2,4096,14336,515.3
cutlass_128x64_s3,2,4096,14336,520.0
cutlass_128x128_s4,2,4096,14336,518.3
cutlass_128x128_s3,2,4096,14336,524.8
cutlass_128x256_s3,2,4096,14336,576.1
cutlass_256x64_s4,2,4096,14336,733.2
cutlass_256x64_s3,2,4096,14336,728.8
cublas,4,4096,14336,469.5
cutlass_32x64_s4,4,4096,14336,508.5
cutlass_32x64_s3,4,4096,14336,517.5
cutlass_32x128_s4,4,4096,14336,510.3
cutlass_32x128_s3,4,4096,14336,519.9
cutlass_32x256_s3,4,4096,14336,521.7
cutlass_64x64_s4,4,4096,14336,508.3
cutlass_64x64_s3,4,4096,14336,518.2
cutlass_64x128_s4,4,4096,14336,510.5
cutlass_64x128_s3,4,4096,14336,521.0
cutlass_128x64_s4,4,4096,14336,516.2
cutlass_128x64_s3,4,4096,14336,524.9
cutlass_128x128_s4,4,4096,14336,519.7
cutlass_128x128_s3,4,4096,14336,527.4
cutlass_128x256_s3,4,4096,14336,560.1
cutlass_256x64_s4,4,4096,14336,726.0
cutlass_256x64_s3,4,4096,14336,718.9
cublas,8,4096,14336,470.4
cutlass_32x64_s4,8,4096,14336,507.3
cutlass_32x64_s3,8,4096,14336,515.3
cutlass_32x128_s4,8,4096,14336,508.3
cutlass_32x128_s3,8,4096,14336,517.4
cutlass_32x256_s3,8,4096,14336,520.6
cutlass_64x64_s4,8,4096,14336,507.2
cutlass_64x64_s3,8,4096,14336,516.2
cutlass_64x128_s4,8,4096,14336,509.3
cutlass_64x128_s3,8,4096,14336,518.7
cutlass_128x64_s4,8,4096,14336,516.3
cutlass_128x64_s3,8,4096,14336,524.6
cutlass_128x128_s4,8,4096,14336,517.3
cutlass_128x128_s3,8,4096,14336,524.6
cutlass_128x256_s3,8,4096,14336,570.7
cutlass_256x64_s4,8,4096,14336,724.9
cutlass_256x64_s3,8,4096,14336,717.2
cublas,16,4096,14336,473.2
cutlass_32x64_s4,16,4096,14336,511.5
cutlass_32x64_s3,16,4096,14336,521.2
cutlass_32x128_s4,16,4096,14336,513.7
cutlass_32x128_s3,16,4096,14336,524.0
cutlass_32x256_s3,16,4096,14336,524.9
cutlass_64x64_s4,16,4096,14336,511.7
cutlass_64x64_s3,16,4096,14336,521.7
cutlass_64x128_s4,16,4096,14336,514.2
cutlass_64x128_s3,16,4096,14336,524.8
cutlass_128x64_s4,16,4096,14336,519.4
cutlass_128x64_s3,16,4096,14336,527.8
cutlass_128x128_s4,16,4096,14336,522.3
cutlass_128x128_s3,16,4096,14336,530.0
cutlass_128x256_s3,16,4096,14336,558.7
cutlass_256x64_s4,16,4096,14336,726.4
cutlass_256x64_s3,16,4096,14336,718.7
cublas,32,4096,14336,509.7
cutlass_32x64_s4,32,4096,14336,512.5
cutlass_32x64_s3,32,4096,14336,519.9
cutlass_32x128_s4,32,4096,14336,513.7
cutlass_32x128_s3,32,4096,14336,522.9
cutlass_32x256_s3,32,4096,14336,526.4
cutlass_64x64_s4,32,4096,14336,512.6
cutlass_64x64_s3,32,4096,14336,520.9
cutlass_64x128_s4,32,4096,14336,514.9
cutlass_64x128_s3,32,4096,14336,524.4
cutlass_128x64_s4,32,4096,14336,522.2
cutlass_128x64_s3,32,4096,14336,529.0
cutlass_128x128_s4,32,4096,14336,522.7
cutlass_128x128_s3,32,4096,14336,529.2
cutlass_128x256_s3,32,4096,14336,562.3
cutlass_256x64_s4,32,4096,14336,731.3
cutlass_256x64_s3,32,4096,14336,722.7
cublas,64,4096,14336,519.4
cutlass_32x64_s4,64,4096,14336,526.7
cutlass_32x64_s3,64,4096,14336,531.8
cutlass_32x128_s4,64,4096,14336,534.4
cutlass_32x128_s3,64,4096,14336,533.3
cutlass_32x256_s3,64,4096,14336,534.0
cutlass_64x64_s4,64,4096,14336,523.9
cutlass_64x64_s3,64,4096,14336,532.1
cutlass_64x128_s4,64,4096,14336,524.1
cutlass_64x128_s3,64,4096,14336,533.3
cutlass_128x64_s4,64,4096,14336,531.7
cutlass_128x64_s3,64,4096,14336,537.8
cutlass_128x128_s4,64,4096,14336,531.6
cutlass_128x128_s3,64,4096,14336,537.4
cutlass_128x256_s3,64,4096,14336,567.4
cutlass_256x64_s4,64,4096,14336,741.9
cutlass_256x64_s3,64,4096,14336,736.0
cublas,128,4096,14336,543.3
cutlass_32x64_s4,128,4096,14336,635.8
cutlass_32x64_s3,128,4096,14336,541.9
cutlass_32x128_s4,128,4096,14336,709.9
cutlass_32x128_s3,128,4096,14336,553.6
cutlass_32x256_s3,128,4096,14336,743.1
cutlass_64x64_s4,128,4096,14336,567.8
cutlass_64x64_s3,128,4096,14336,543.6
cutlass_64x128_s4,128,4096,14336,591.7
cutlass_64x128_s3,128,4096,14336,547.8
cutlass_128x64_s4,128,4096,14336,589.4
cutlass_128x64_s3,128,4096,14336,547.3
cutlass_128x128_s4,128,4096,14336,539.8
cutlass_128x128_s3,128,4096,14336,545.8
cutlass_128x256_s3,128,4096,14336,567.5
cutlass_256x64_s4,128,4096,14336,755.8
cutlass_256x64_s3,128,4096,14336,760.3
cublas,256,4096,14336,597.2
cutlass_32x64_s4,256,4096,14336,982.1
cutlass_32x64_s3,256,4096,14336,960.9
cutlass_32x128_s4,256,4096,14336,951.9
cutlass_32x128_s3,256,4096,14336,888.9
cutlass_32x256_s3,256,4096,14336,907.0
cutlass_64x64_s4,256,4096,14336,646.4
cutlass_64x64_s3,256,4096,14336,823.3
cutlass_64x128_s4,256,4096,14336,669.4
cutlass_64x128_s3,256,4096,14336,739.3
cutlass_128x64_s4,256,4096,14336,675.1
cutlass_128x64_s3,256,4096,14336,735.1
cutlass_128x128_s4,256,4096,14336,810.9
cutlass_128x128_s3,256,4096,14336,775.5
cutlass_128x256_s3,256,4096,14336,585.8
cutlass_256x64_s4,256,4096,14336,812.8
cutlass_256x64_s3,256,4096,14336,805.5
cublas,512,4096,14336,838.0
cutlass_32x64_s4,512,4096,14336,1760.4
cutlass_32x64_s3,512,4096,14336,1741.6
cutlass_32x128_s4,512,4096,14336,1520.2
cutlass_32x128_s3,512,4096,14336,1461.2
cutlass_32x256_s3,512,4096,14336,1421.7
cutlass_64x64_s4,512,4096,14336,1288.7
cutlass_64x64_s3,512,4096,14336,1446.2
cutlass_64x128_s4,512,4096,14336,1075.9
cutlass_64x128_s3,512,4096,14336,1161.5
cutlass_128x64_s4,512,4096,14336,1012.8
cutlass_128x64_s3,512,4096,14336,1133.6
cutlass_128x128_s4,512,4096,14336,1003.0
cutlass_128x128_s3,512,4096,14336,1003.6
cutlass_128x256_s3,512,4096,14336,1183.7
cutlass_256x64_s4,512,4096,14336,983.8
cutlass_256x64_s3,512,4096,14336,1060.2
cublas,1024,4096,14336,1532.9
cutlass_32x64_s4,1024,4096,14336,3282.9
cutlass_32x64_s3,1024,4096,14336,3345.3
cutlass_32x128_s4,1024,4096,14336,2865.5
cutlass_32x128_s3,1024,4096,14336,2873.1
cutlass_32x256_s3,1024,4096,14336,2619.4
cutlass_64x64_s4,1024,4096,14336,2336.6
cutlass_64x64_s3,1024,4096,14336,2458.2
cutlass_64x128_s4,1024,4096,14336,1941.6
cutlass_64x128_s3,1024,4096,14336,1960.0
cutlass_128x64_s4,1024,4096,14336,1925.2
cutlass_128x64_s3,1024,4096,14336,1912.8
cutlass_128x128_s4,1024,4096,14336,1758.9
cutlass_128x128_s3,1024,4096,14336,1724.1
cutlass_128x256_s3,1024,4096,14336,1828.6
cutlass_256x64_s4,1024,4096,14336,1851.4
cutlass_256x64_s3,1024,4096,14336,1877.9
cublas,2048,4096,14336,3086.2
cutlass_32x64_s4,2048,4096,14336,8174.3
cutlass_32x64_s3,2048,4096,14336,7681.8
cutlass_32x128_s4,2048,4096,14336,6896.1
cutlass_32x128_s3,2048,4096,14336,6393.5
cutlass_32x256_s3,2048,4096,14336,6450.2
cutlass_64x64_s4,2048,4096,14336,6324.1
cutlass_64x64_s3,2048,4096,14336,5436.1
cutlass_64x128_s4,2048,4096,14336,4658.7
cutlass_64x128_s3,2048,4096,14336,4306.0
cutlass_128x64_s4,2048,4096,14336,4836.9
cutlass_128x64_s3,2048,4096,14336,4282.0
cutlass_128x128_s4,2048,4096,14336,3588.9
cutlass_128x128_s3,2048,4096,14336,3621.1
cutlass_128x256_s3,2048,4096,14336,3247.4
cutlass_256x64_s4,2048,4096,14336,3908.9
cutlass_256x64_s3,2048,4096,14336,3801.5
cublas,4096,4096,14336,6028.7
cutlass_32x64_s4,4096,4096,14336,19035.1
cutlass_32x64_s3,4096,4096,14336,19297.6
cutlass_32x128_s4,4096,4096,14336,17601.0
cutlass_32x128_s3,4096,4096,14336,14381.5
cutlass_32x256_s3,4096,4096,14336,12795.7
cutlass_64x64_s4,4096,4096,14336,31075.9
cutlass_64x64_s3,4096,4096,14336,13281.1
cutlass_64x128_s4,4096,4096,14336,16722.4
cutlass_64x128_s3,4096,4096,14336,10262.6
cutlass_128x64_s4,4096,4096,14336,19400.3
cutlass_128x64_s3,4096,4096,14336,10120.3
cutlass_128x128_s4,4096,4096,14336,10164.1
cutlass_128x128_s3,4096,4096,14336,10314.6
cutlass_128x256_s3,4096,4096,14336,6599.8
cutlass_256x64_s4,4096,4096,14336,10058.2
cutlass_256x64_s3,4096,4096,14336,10207.4
cublas,1,8192,8192,516.7
cutlass_32x64_s4,1,8192,8192,580.7
cutlass_32x64_s3,1,8192,8192,582.3
cutlass_32x128_s4,1,8192,8192,578.6
cutlass_32x128_s3,1,8192,8192,583.0
cutlass_32x256_s3,1,8192,8192,586.7
cutlass_64x64_s4,1,8192,8192,578.8
cutlass_64x64_s3,1,8192,8192,582.0
cutlass_64x128_s4,1,8192,8192,581.6
cutlass_64x128_s3,1,8192,8192,583.9
cutlass_128x64_s4,1,8192,8192,653.4
cutlass_128x64_s3,1,8192,8192,631.4
cutlass_128x128_s4,1,8192,8192,660.7
cutlass_128x128_s3,1,8192,8192,663.7
cutlass_128x256_s3,1,8192,8192,594.2
cutlass_256x64_s4,1,8192,8192,675.9
cutlass_256x64_s3,1,8192,8192,699.6
cutlass_gemv,1,8192,8192,533.8
cublas,2,8192,8192,535.6
cutlass_32x64_s4,2,8192,8192,577.9
cutlass_32x64_s3,2,8192,8192,580.9
cutlass_32x128_s4,2,8192,8192,579.0
cutlass_32x128_s3,2,8192,8192,583.7
cutlass_32x256_s3,2,8192,8192,587.0
cutlass_64x64_s4,2,8192,8192,578.3
cutlass_64x64_s3,2,8192,8192,581.7
cutlass_64x128_s4,2,8192,8192,583.9
cutlass_64x128_s3,2,8192,8192,584.8
cutlass_128x64_s4,2,8192,8192,669.7
cutlass_128x64_s3,2,8192,8192,660.4
cutlass_128x128_s4,2,8192,8192,666.3
cutlass_128x128_s3,2,8192,8192,668.3
cutlass_128x256_s3,2,8192,8192,594.2
cutlass_256x64_s4,2,8192,8192,676.5
cutlass_256x64_s3,2,8192,8192,696.8
cublas,4,8192,8192,537.2
cutlass_32x64_s4,4,8192,8192,579.7
cutlass_32x64_s3,4,8192,8192,584.8
cutlass_32x128_s4,4,8192,8192,580.3
cutlass_32x128_s3,4,8192,8192,586.7
cutlass_32x256_s3,4,8192,8192,590.1
cutlass_64x64_s4,4,8192,8192,579.5
cutlass_64x64_s3,4,8192,8192,585.6
cutlass_64x128_s4,4,8192,8192,584.1
cutlass_64x128_s3,4,8192,8192,587.7
cutlass_128x64_s4,4,8192,8192,659.0
cutlass_128x64_s3,4,8192,8192,639.6
cutlass_128x128_s4,4,8192,8192,662.7
cutlass_128x128_s3,4,8192,8192,665.7
cutlass_128x256_s3,4,8192,8192,598.4
cutlass_256x64_s4,4,8192,8192,682.0
cutlass_256x64_s3,4,8192,8192,706.0
cublas,8,8192,8192,539.6
cutlass_32x64_s4,8,8192,8192,580.5
cutlass_32x64_s3,8,8192,8192,585.2
cutlass_32x128_s4,8,8192,8192,582.0
cutlass_32x128_s3,8,8192,8192,587.1
cutlass_32x256_s3,8,8192,8192,590.1
cutlass_64x64_s4,8,8192,8192,580.1
cutlass_64x64_s3,8,8192,8192,584.8
cutlass_64x128_s4,8,8192,8192,586.2
cutlass_64x128_s3,8,8192,8192,588.6
cutlass_128x64_s4,8,8192,8192,661.2
cutlass_128x64_s3,8,8192,8192,653.9
cutlass_128x128_s4,8,8192,8192,663.8
cutlass_128x128_s3,8,8192,8192,668.8
cutlass_128x256_s3,8,8192,8192,597.0
cutlass_256x64_s4,8,8192,8192,678.2
cutlass_256x64_s3,8,8192,8192,700.3
cublas,16,8192,8192,543.3
cutlass_32x64_s4,16,8192,8192,582.0
cutlass_32x64_s3,16,8192,8192,587.3
cutlass_32x128_s4,16,8192,8192,584.0
cutlass_32x128_s3,16,8192,8192,589.4
cutlass_32x256_s3,16,8192,8192,591.8
cutlass_64x64_s4,16,8192,8192,583.0
cutlass_64x64_s3,16,8192,8192,587.6
cutlass_64x128_s4,16,8192,8192,590.4
cutlass_64x128_s3,16,8192,8192,590.6
cutlass_128x64_s4,16,8192,8192,672.6
cutlass_128x64_s3,16,8192,8192,644.7
cutlass_128x128_s4,16,8192,8192,668.9
cutlass_128x128_s3,16,8192,8192,671.9
cutlass_128x256_s3,16,8192,8192,600.7
cutlass_256x64_s4,16,8192,8192,684.1
cutlass_256x64_s3,16,8192,8192,707.1
cublas,32,8192,8192,592.8
cutlass_32x64_s4,32,8192,8192,588.0
cutlass_32x64_s3,32,8192,8192,591.6
cutlass_32x128_s4,32,8192,8192,587.3
cutlass_32x128_s3,32,8192,8192,593.2
cutlass_32x256_s3,32,8192,8192,595.5
cutlass_64x64_s4,32,8192,8192,588.8
cutlass_64x64_s3,32,8192,8192,591.5
cutlass_64x128_s4,32,8192,8192,595.3
cutlass_64x128_s3,32,8192,8192,595.1
cutlass_128x64_s4,32,8192,8192,652.7
cutlass_128x64_s3,32,8192,8192,655.5
cutlass_128x128_s4,32,8192,8192,667.5
cutlass_128x128_s3,32,8192,8192,671.3
cutlass_128x256_s3,32,8192,8192,602.4
cutlass_256x64_s4,32,8192,8192,686.1
cutlass_256x64_s3,32,8192,8192,712.4
cublas,64,8192,8192,612.8
cutlass_32x64_s4,64,8192,8192,620.3
cutlass_32x64_s3,64,8192,8192,600.2
cutlass_32x128_s4,64,8192,8192,643.3
cutlass_32x128_s3,64,8192,8192,603.1
cutlass_32x256_s3,64,8192,8192,681.1
cutlass_64x64_s4,64,8192,8192,596.7
cutlass_64x64_s3,64,8192,8192,597.5
cutlass_64x128_s4,64,8192,8192,610.7
cutlass_64x128_s3,64,8192,8192,599.7
cutlass_128x64_s4,64,8192,8192,671.4
cutlass_128x64_s3,64,8192,8192,657.7
cutlass_128x128_s4,64,8192,8192,685.1
cutlass_128x128_s3,64,8192,8192,684.0
cutlass_128x256_s3,64,8192,8192,609.3
cutlass_256x64_s4,64,8192,8192,693.1
cutlass_256x64_s3,64,8192,8192,720.8
cublas,128,8192,8192,625.3
cutlass_32x64_s4,128,8192,8192,645.2
cutlass_32x64_s3,128,8192,8192,631.3
cutlass_32x128_s4,128,8192,8192,684.6
cutlass_32x128_s3,128,8192,8192,656.2
cutlass_32x256_s3,128,8192,8192,724.3
cutlass_64x64_s4,128,8192,8192,611.3
cutlass_64x64_s3,128,8192,8192,680.8
cutlass_64x128_s4,128,8192,8192,634.3
